,project,file,rel,h_LOC,k_LOC,h_CC,k_CC,h_bfs,k_bfs,h_churn,k_churn,h_num_pre,k_num_pre,h_num_post,k_num_post,h_exp,k_exp,h_num_bugs,k_num_bugs
676,derby,/store/access/conglomerate/GenericScanController.java,10.1.1.0,1497,661.0,103,103.0,4,0.0,27,0,0,0,1,0.0,41.0,0.0,1,0.0
677,derby,/store/access/heap/Heap.java,10.1.1.0,1109,591.0,57,57.0,4,0.0,28,0,0,0,1,0.0,41.0,0.0,1,0.0
678,derby,/impl/store/raw/RawStore.java,10.1.1.0,1320,893.0,140,140.0,395,6.0,21,0,1,0,4,1.0,20.25,0.0,4,1.0
679,derby,/store/raw/data/BaseDataFileFactory.java,10.1.1.0,2334,1439.0,258,258.0,811,10.0,50,0,0,0,3,1.0,9.333333333330001,0.0,2,1.0
680,derby,/store/raw/data/CachedPage.java,10.1.1.0,724,350.0,63,58.0,570,570.0,0,0,0,0,1,1.0,17.0,8.0,1,1.0
681,derby,/store/raw/data/FileContainer.java,10.1.1.0,3180,1643.0,258,252.0,21,0.0,18,0,0,0,1,0.0,23.0,0.0,1,0.0
682,derby,/store/raw/data/RAFContainer.java,10.1.1.0,1111,647.0,111,111.0,51,0.0,34,0,0,0,2,0.0,18.0,0.0,2,0.0
683,derby,/store/raw/data/RememberBytesInputStream.java,10.1.1.0,215,87.0,23,23.0,63,63.0,0,0,0,0,1,1.0,11.0,8.0,1,1.0
684,derby,/store/raw/data/StoredPage.java,10.1.1.0,8993,4815.0,729,729.0,7,7.0,51,0,0,0,1,1.0,11.0,8.0,1,1.0
685,derby,/store/raw/log/FileLogger.java,10.1.1.0,1606,958.0,130,130.0,17,17.0,6,0,0,0,1,1.0,19.0,8.0,1,1.0
686,derby,/store/raw/log/LogToFile.java,10.1.1.0,4828,2719.0,484,484.0,4,0.0,372,0,1,0,1,0.0,65.0,0.0,1,0.0
687,derby,/store/raw/log/Scan.java,10.1.1.0,1231,673.0,121,121.0,62,62.0,103,0,0,0,1,1.0,19.0,8.0,1,1.0
688,derby,/store/raw/xact/TransactionTable.java,10.1.1.0,981,516.0,103,103.0,20,20.0,5,0,0,0,1,1.0,20.0,8.0,1,1.0
689,derby,/apache/derby/jdbc/InternalDriver.java,10.1.1.0,498,237.0,47,42.0,8,10.0,498,0,0,0,2,3.0,15.0,27.0,3,3.0
690,derby,/apache/derby/jdbc/XAStatementControl.java,10.1.1.0,195,107.0,21,21.0,10,10.0,0,0,0,0,1,1.0,70.0,10.0,1,1.0
691,derby,/iapi/tools/i18n/LocalizedInput.java,10.1.1.0,46,24.0,5,5.0,3,3.0,0,0,0,0,1,1.0,57.0,10.0,1,1.0
692,derby,/iapi/tools/i18n/LocalizedOutput.java,10.1.1.0,45,24.0,5,5.0,2,2.0,0,0,0,0,1,1.0,57.0,10.0,1,1.0
693,derby,/iapi/tools/i18n/LocalizedResource.java,10.1.1.0,496,435.0,101,101.0,51,51.0,0,0,0,0,2,2.0,34.5,19.0,2,2.0
694,derby,/impl/tools/ij/xaHelper.java,10.1.1.0,612,437.0,92,92.0,2,0.0,29,0,0,0,1,0.0,15.0,0.0,1,0.0
695,derby,/derby/iapi/types/SqlXmlUtil.java,10.2.1.6,771,265.0,39,39.0,63,63.0,915,230,4,4,2,2.0,1.5,0.0,1,2.0
696,derby,/derby/impl/jdbc/SQLExceptionFactory40.java,10.2.1.6,140,57.0,13,13.0,25,9.0,60,11,0,1,2,1.0,83.0,69.0,2,1.0
697,derby,/impl/services/monitor/StorageFactoryService.java,10.2.1.6,905,696.0,122,122.0,47,0.0,0,11,0,1,2,0.0,159.5,0.0,1,0.0
698,derby,/impl/sql/catalog/SYSCOLPERMSRowFactory.java,10.2.1.6,321,226.0,24,24.0,3,0.0,98,14,0,2,1,0.0,73.0,0.0,1,0.0
699,derby,/derby/client/am/BlobLocatorInputStream.java,10.3.1.4,211,85.0,14,14.0,3,0.0,240,37,0,1,1,0.0,158.0,0.0,1,0.0
700,derby,/derby/client/am/ClobLocatorInputStream.java,10.3.1.4,203,74.0,14,14.0,3,0.0,211,26,0,1,1,0.0,158.0,0.0,1,0.0
701,derby,/derby/client/net/NaiveTrustManager.java,10.3.1.4,106,43.0,6,6.0,53,53.0,0,0,0,0,1,1.0,34.0,34.0,1,1.0
702,derby,/derby/impl/drda/NaiveTrustManager.java,10.3.1.4,106,43.0,6,6.0,52,52.0,0,0,0,0,1,1.0,34.0,34.0,1,1.0
703,derby,/derby/iapi/types/CollatorSQLChar.java,10.3.1.4,188,77.0,14,14.0,12,12.0,542,0,0,0,1,1.0,52.0,30.0,1,1.0
704,derby,/derby/iapi/types/CollatorSQLClob.java,10.3.1.4,189,77.0,14,14.0,12,12.0,225,0,0,0,1,1.0,52.0,30.0,1,1.0
705,derby,/derby/iapi/types/CollatorSQLLongvarchar.java,10.3.1.4,190,77.0,14,14.0,12,12.0,218,0,0,0,1,1.0,52.0,30.0,1,1.0
706,derby,/derby/iapi/types/CollatorSQLVarchar.java,10.3.1.4,196,83.0,15,15.0,12,12.0,232,7,1,1,1,1.0,52.0,30.0,1,1.0
707,derby,/derby/iapi/types/WorkHorseForCollatorDatatypes.java,10.3.1.4,287,139.0,20,20.0,28,28.0,302,24,1,1,1,1.0,40.0,30.0,1,1.0
708,pig,/pig/piggybank/storage/CSVExcelStorage.java,0.10.0,706,319.0,62,62.0,32,0.0,0,0,0,0,1,0.0,28.0,0.0,1,0.0
709,pig,/piggybank/storage/avro/AvroSchema2Pig.java,0.10.0,168,103.0,24,24.0,6,0.0,0,0,0,0,1,0.0,24.0,0.0,1,0.0
710,pig,/piggybank/storage/avro/AvroStorageUtils.java,0.10.0,358,238.0,57,57.0,2,0.0,19,19,2,2,1,0.0,23.0,0.0,1,0.0
711,pig,/piggybank/storage/avro/PigAvroDatumWriter.java,0.10.0,413,295.0,90,90.0,8,0.0,0,0,0,0,1,0.0,22.0,0.0,1,0.0
712,pig,/hadoop/executionengine/shims/HadoopShims.java,0.10.0,89,51.0,9,9.0,4,32.0,9,22,2,4,1,4.0,29.0,682.0,2,4.0
713,pig,/hadoop/executionengine/shims/HadoopShims.java,0.10.0,89,51.0,11,9.0,22,32.0,13,22,2,4,2,4.0,193.0,682.0,3,4.0
714,pig,/org/apache/pig/EvalFunc.java,0.10.0,336,119.0,36,30.0,2,0.0,0,2,0,1,1,0.0,2.0,0.0,1,0.0
715,pig,/org/apache/pig/LoadMetadata.java,0.10.0,97,17.0,4,0.0,4,0.0,0,4,0,1,1,0.0,5.0,0.0,1,0.0
716,pig,/org/apache/pig/Main.java,0.10.0,1034,750.0,133,126.0,4,0.0,131,2,1,1,2,0.0,343.5,0.0,2,0.0
717,pig,/org/apache/pig/PigServer.java,0.10.0,1742,1000.0,205,205.0,25,15.0,15,10,1,1,3,2.0,236.33333333299998,632.0,3,2.0
718,pig,/backend/hadoop/executionengine/HExecutionEngine.java,0.10.0,394,258.0,39,38.0,44,0.0,0,44,0,1,1,0.0,24.0,0.0,1,0.0
719,pig,/hadoop/executionengine/mapReduceLayer/InputSizeReducerEstimator.java,0.10.0,150,82.0,12,15.0,28,0.0,150,0,0,0,2,0.0,6.5,0.0,2,0.0
720,pig,/hadoop/executionengine/mapReduceLayer/JobControlCompiler.java,0.10.0,1401,991.0,189,195.0,230,20.0,596,238,3,5,7,3.0,58.285714285699996,52.0,8,3.0
721,pig,/hadoop/executionengine/mapReduceLayer/LimitAdjuster.java,0.10.0,245,180.0,28,28.0,15,0.0,0,15,0,1,1,0.0,22.0,0.0,1,0.0
722,pig,/hadoop/executionengine/mapReduceLayer/MRCompiler.java,0.10.0,2812,2032.0,326,326.0,29,5.0,8,8,1,2,1,1.0,5.0,316.0,1,1.0
723,pig,/hadoop/executionengine/mapReduceLayer/MapReduceLauncher.java,0.10.0,673,475.0,74,74.0,65,0.0,20,28,3,4,2,0.0,187.5,0.0,2,0.0
724,pig,/hadoop/executionengine/mapReduceLayer/MapReduceOper.java,0.10.0,483,291.0,71,71.0,6,0.0,0,0,0,0,1,0.0,5.0,0.0,1,0.0
725,pig,/hadoop/executionengine/mapReduceLayer/PigOutputCommitter.java,0.10.0,326,238.0,50,50.0,41,41.0,19,19,2,2,1,1.0,54.0,53.0,1,1.0
726,pig,/hadoop/executionengine/mapReduceLayer/PigReducerEstimator.java,0.10.0,57,14.0,1,0.0,11,0.0,57,0,0,0,2,0.0,6.5,0.0,2,0.0
727,pig,/hadoop/executionengine/mapReduceLayer/SampleOptimizer.java,0.10.0,307,222.0,42,42.0,58,0.0,4,62,2,3,1,0.0,22.0,0.0,1,0.0
728,pig,/executionengine/mapReduceLayer/plans/POPackageAnnotator.java,0.10.0,243,137.0,27,27.0,1,0.0,0,1,0,1,1,0.0,335.0,0.0,1,0.0
729,pig,/executionengine/physicalLayer/relationalOperators/POFRJoin.java,0.10.0,453,307.0,54,54.0,40,40.0,0,0,0,0,1,1.0,6.0,5.0,1,1.0
730,pig,/executionengine/physicalLayer/relationalOperators/POJoinPackage.java,0.10.0,302,191.0,41,41.0,1,0.0,0,1,0,1,1,0.0,335.0,0.0,1,0.0
731,pig,/executionengine/physicalLayer/relationalOperators/POLoad.java,0.10.0,242,158.0,34,34.0,4,0.0,10,10,1,1,1,0.0,330.0,0.0,1,0.0
732,pig,/executionengine/physicalLayer/relationalOperators/POLocalRearrange.java,0.10.0,820,517.0,123,123.0,15,0.0,0,15,0,1,1,0.0,335.0,0.0,1,0.0
733,pig,/executionengine/physicalLayer/relationalOperators/POMergeJoin.java,0.10.0,604,423.0,76,76.0,8,0.0,0,0,0,0,1,0.0,5.0,0.0,1,0.0
734,pig,/executionengine/physicalLayer/relationalOperators/POPackage.java,0.10.0,594,386.0,84,84.0,11,0.0,0,11,0,1,1,0.0,335.0,0.0,1,0.0
735,pig,/executionengine/physicalLayer/util/PlanHelper.java,0.10.0,147,84.0,14,14.0,3,0.0,0,0,0,0,1,0.0,12.0,0.0,1,0.0
736,pig,/backend/hadoop/hbase/HBaseStorage.java,0.10.0,921,628.0,128,128.0,158,118.0,4,0,0,0,2,1.0,193.0,316.0,2,1.0
737,pig,/apache/pig/builtin/PigStorage.java,0.10.0,517,366.0,70,70.0,12,0.0,29,14,1,2,1,0.0,23.0,0.0,1,0.0
738,pig,/apache/pig/builtin/TOBAG.java,0.10.0,154,71.0,14,14.0,23,0.0,0,17,0,1,2,0.0,17.5,0.0,2,0.0
739,pig,/apache/pig/builtin/TOKENIZE.java,0.10.0,128,87.0,12,12.0,4,0.0,0,4,0,1,1,0.0,2.0,0.0,1,0.0
740,pig,/apache/pig/builtin/TOP.java,0.10.0,346,243.0,51,51.0,2,0.0,0,0,0,0,1,0.0,10.0,0.0,1,0.0
741,pig,/pig/builtin/mock/Storage.java,0.10.0,581,396.0,73,84.0,91,0.0,0,21,0,2,2,0.0,21.5,0.0,2,0.0
742,pig,/apache/pig/data/DefaultTuple.java,0.10.0,579,376.0,93,93.0,4,0.0,0,0,0,0,1,0.0,11.0,0.0,1,0.0
743,pig,/apache/pig/impl/PigContext.java,0.10.0,747,467.0,95,90.0,237,7.0,54,0,0,0,4,3.0,178.5,637.0,4,3.0
744,pig,/pig/impl/builtin/FindQuantiles.java,0.10.0,287,193.0,41,41.0,16,0.0,0,0,0,0,1,0.0,32.0,0.0,1,0.0
745,pig,/pig/impl/builtin/PoissonSampleLoader.java,0.10.0,218,114.0,19,19.0,37,0.0,0,0,0,0,1,0.0,94.0,0.0,1,0.0
746,pig,/pig/impl/io/InterStorage.java,0.10.0,206,140.0,22,22.0,2,0.0,0,2,0,1,1,0.0,1.0,0.0,1,0.0
747,pig,/pig/impl/io/TFileStorage.java,0.10.0,209,147.0,23,23.0,2,0.0,0,2,0,1,1,0.0,336.0,0.0,1,0.0
748,pig,/pig/impl/util/NumValCarrier.java,0.10.0,64,39.0,4,4.0,1,0.0,64,0,1,0,1,0.0,4.0,0.0,1,0.0
749,pig,/pig/impl/util/Utils.java,0.10.0,330,189.0,48,43.0,43,0.0,64,18,1,1,1,0.0,348.0,0.0,2,0.0
750,pig,/newplan/logical/relational/LOLoad.java,0.10.0,294,192.0,48,48.0,25,0.0,9,9,1,1,1,0.0,348.0,0.0,2,0.0
751,pig,/newplan/logical/relational/LOSort.java,0.10.0,200,146.0,36,36.0,4,0.0,0,0,0,0,1,0.0,31.0,0.0,1,0.0
752,pig,/newplan/logical/relational/LogToPhyTranslationVisitor.java,0.10.0,1463,1138.0,148,148.0,16,16.0,1,1,1,1,1,1.0,6.0,5.0,1,1.0
753,pig,/newplan/logical/rules/PushDownForEachFlatten.java,0.10.0,324,238.0,52,52.0,2,0.0,0,2,0,1,1,0.0,333.0,0.0,1,0.0
754,pig,/apache/pig/parser/LogicalPlanBuilder.java,0.10.0,1209,981.0,203,203.0,32,0.0,11,11,2,2,2,0.0,9.0,0.0,3,0.0
755,pig,/apache/pig/parser/QueryParserDriver.java,0.10.0,499,381.0,65,65.0,154,11.0,26,0,0,0,3,1.0,124.666666667,316.0,3,1.0
756,pig,/apache/pig/parser/QueryParserUtils.java,0.10.0,245,193.0,41,41.0,15,15.0,0,0,0,0,1,1.0,354.0,316.0,1,1.0
757,pig,/apache/pig/scripting/ScriptEngine.java,0.10.0,298,165.0,36,32.0,28,28.0,0,0,0,0,1,1.0,345.0,316.0,1,1.0
758,pig,/pig/scripting/jython/JythonScriptEngine.java,0.10.0,461,340.0,56,56.0,33,30.0,22,11,1,1,2,1.0,339.5,316.0,2,1.0
759,pig,/pig/scripting/jython/JythonUtils.java,0.10.0,149,110.0,29,28.0,15,15.0,3,3,1,1,1,1.0,337.0,316.0,1,1.0
760,pig,/pig/tools/grunt/GruntParser.java,0.10.0,1157,935.0,183,176.0,33,0.0,109,78,2,3,1,0.0,24.0,0.0,1,0.0
761,pig,/pig/tools/pigstats/ScriptState.java,0.10.0,815,659.0,157,157.0,2,0.0,0,0,0,0,1,0.0,359.0,0.0,1,0.0
762,pig,/pig/builtin/mock/TestMockStorage.java,0.10.0,60,131.0,2,10.0,96,0.0,0,17,0,1,1,0.0,11.0,0.0,1,0.0
763,pig,/pig/piggybank/storage/HiveColumnarLoader.java,0.11,737,335.0,55,55.0,47,0.0,0,0,0,0,1,0.0,391.0,0.0,1,0.0
764,pig,/pig/piggybank/storage/XMLLoader.java,0.11,726,356.0,68,68.0,102,0.0,0,0,0,0,1,0.0,388.0,0.0,1,0.0
765,pig,/piggybank/storage/avro/PigAvroDatumReader.java,0.11,168,89.0,17,17.0,3,0.0,0,0,0,0,1,0.0,49.0,0.0,1,0.0
766,pig,/piggybank/storage/avro/PigAvroRecordReader.java,0.11,196,68.0,25,13.0,65,0.0,76,0,0,0,2,0.0,16.5,0.0,2,0.0
767,pig,/piggybank/storage/avro/PigSchema2Avro.java,0.11,403,232.0,50,50.0,7,0.0,0,0,0,0,1,0.0,17.0,0.0,1,0.0
768,pig,/piggybank/storage/partition/PathPartitioner.java,0.11,171,70.0,14,14.0,18,0.0,0,0,0,0,1,0.0,390.0,0.0,1,0.0
769,pig,/hadoop/zebra/tfile/Compression.java,0.11,361,276.0,56,52.0,2,0.0,0,0,0,0,1,0.0,373.0,0.0,1,0.0
770,pig,/hadoop/executionengine/mapReduceLayer/SecondaryKeyOptimizer.java,0.11,655,516.0,100,100.0,25,0.0,0,0,0,0,1,0.0,380.0,0.0,1,0.0
771,pig,/apache/pig/data/DefaultDataBag.java,0.11,311,174.0,36,36.0,1,1.0,0,0,0,0,1,1.0,394.0,350.0,1,1.0
772,pig,/apache/pig/data/InternalSortedBag.java,0.11,442,267.0,55,59.0,64,64.0,31,0,0,0,1,1.0,37.0,38.0,1,1.0
773,pig,/pig/impl/util/ObjectSerializer.java,0.11,71,52.0,8,10.0,13,13.0,54,0,1,0,1,1.0,39.0,38.0,1,1.0
774,pig,/apache/pig/newplan/PColFilterExtractor.java,0.11,533,368.0,79,79.0,64,0.0,111,0,2,0,2,0.0,11.5,0.0,2,0.0
775,pig,/newplan/logical/expression/DereferenceExpression.java,0.11,232,167.0,34,34.0,20,0.0,0,0,0,0,2,0.0,386.5,0.0,2,0.0
776,pig,/newplan/logical/relational/LOGenerate.java,0.11,308,228.0,62,62.0,8,8.0,0,0,0,0,1,1.0,40.0,33.0,1,1.0
777,pig,/newplan/logical/relational/LOJoin.java,0.11,263,154.0,48,42.0,31,31.0,108,0,1,0,1,1.0,40.0,33.0,1,1.0
778,pig,/newplan/logical/relational/LogicalRelationalOperator.java,0.11,208,92.0,26,25.0,32,32.0,0,0,0,0,1,1.0,40.0,33.0,1,1.0
779,pig,/newplan/logical/rules/InputOutputFileValidator.java,0.11,102,76.0,13,13.0,2,0.0,0,0,0,0,1,0.0,20.0,0.0,1,0.0
780,pig,/newplan/logical/visitor/UnionOnSchemaSetter.java,0.11,140,95.0,12,12.0,3,0.0,0,0,0,0,1,0.0,383.0,0.0,1,0.0
781,pig,/apache/pig/parser/PigMacro.java,0.11,474,364.0,79,79.0,2,0.0,0,0,0,0,1,0.0,41.0,0.0,1,0.0
782,pig,/pig/scripting/js/JsFunction.java,0.11,387,280.0,57,60.0,6,0.0,0,0,0,0,1,0.0,38.0,0.0,1,0.0
783,wicket,/apache/wicket/datetime/StyleDateConverter.java,1.3.0-final,120,33.0,5,5.0,3,3.0,14,0,0,0,1,1.0,31.0,23.0,1,1.0
784,wicket,/extensions/yui/calendar/AbstractCalendar.java,1.3.0-final,271,128.0,15,15.0,18,18.0,556,0,0,0,1,1.0,32.0,23.0,1,1.0
785,wicket,/extensions/yui/calendar/DatePicker.java,1.3.0-final,646,352.0,55,55.0,5,5.0,902,21,8,3,1,1.0,24.0,23.0,1,1.0
786,wicket,/extensions/yui/calendar/DateTimeField.java,1.3.0-final,478,263.0,45,45.0,16,0.0,673,9,3,1,1,0.0,72.0,0.0,1,0.0
787,wicket,/ajax/markup/html/AjaxEditableChoiceLabel.java,1.3.0-final,191,76.0,10,10.0,45,45.0,76,22,2,1,1,1.0,50.0,23.0,1,1.0
788,wicket,/ajax/markup/html/AjaxEditableLabel.java,1.3.0-final,522,269.0,42,42.0,64,64.0,195,28,7,4,1,1.0,29.0,23.0,1,1.0
789,wicket,/ajax/markup/html/AjaxEditableMultiLineLabel.java,1.3.0-final,213,109.0,15,15.0,30,30.0,19,0,0,0,2,2.0,50.5,46.0,2,2.0
790,wicket,/html/form/upload/UploadProgressBar.java,1.3.0-final,136,73.0,7,7.0,11,22.0,45,0,0,0,1,2.0,75.0,132.0,2,2.0
791,wicket,/data/table/filter/GoAndClearFilter.java,1.3.0-final,108,39.0,5,5.0,2,2.0,0,0,0,0,1,1.0,98.0,66.0,1,1.0
792,wicket,/velocity/markup/html/VelocityPanel.java,1.3.0-final,282,146.0,22,21.0,382,382.0,291,0,0,0,4,4.0,44.75,92.0,1,4.0
793,wicket,/org/apache/wicket/Component.java,1.3.0-final,4104,2026.0,408,406.0,93,86.0,4995,92,17,5,6,5.0,58.5,207.0,5,5.0
794,wicket,/org/apache/wicket/Localizer.java,1.3.0-final,380,185.0,35,35.0,23,23.0,382,0,2,0,4,4.0,75.0,226.0,3,4.0
795,wicket,/org/apache/wicket/MarkupContainer.java,1.3.0-final,1573,977.0,179,179.0,14,8.0,934,0,5,0,1,2.0,43.0,111.0,1,2.0
796,wicket,/org/apache/wicket/Page.java,1.3.0-final,1554,790.0,148,146.0,74,25.0,1297,133,9,3,3,2.0,58.3333333333,73.0,3,2.0
797,wicket,/org/apache/wicket/RequestCycle.java,1.3.0-final,1391,633.0,119,116.0,60,81.0,1016,0,4,0,3,4.0,52.0,129.0,4,4.0
798,wicket,/org/apache/wicket/Response.java,1.3.0-final,372,170.0,32,30.0,24,24.0,0,0,0,0,1,1.0,35.0,28.0,1,1.0
799,wicket,/org/apache/wicket/Session.java,1.3.0-final,1461,749.0,146,144.0,122,122.0,1972,0,6,0,1,1.0,45.0,28.0,1,1.0
800,wicket,/apache/wicket/ajax/AbstractDefaultAjaxBehavior.java,1.3.0-final,345,197.0,35,34.0,7,7.0,308,2,5,1,1,1.0,74.0,45.0,1,1.0
801,wicket,/apache/wicket/ajax/AjaxRequestTarget.java,1.3.0-final,1031,585.0,100,97.0,40,40.0,590,0,5,0,1,1.0,61.0,45.0,1,1.0
802,wicket,/wicket/ajax/form/AjaxFormChoiceComponentUpdatingBehavior.java,1.3.0-final,185,97.0,13,12.0,51,51.0,110,0,1,0,2,2.0,61.0,94.0,2,2.0
803,wicket,/wicket/ajax/form/AjaxFormSubmitBehavior.java,1.3.0-final,165,87.0,16,14.0,22,22.0,56,2,1,1,2,2.0,45.5,68.0,2,2.0
804,wicket,/markup/html/form/AjaxFallbackButton.java,1.3.0-final,148,65.0,14,13.0,20,20.0,166,0,0,0,1,1.0,34.0,23.0,1,1.0
805,wicket,/markup/html/form/AjaxSubmitLink.java,1.3.0-final,183,73.0,15,14.0,36,36.0,33,0,1,0,1,1.0,33.0,23.0,1,1.0
806,wicket,/apache/wicket/feedback/ComponentFeedbackMessageFilter.java,1.3.0-final,51,15.0,2,2.0,3,3.0,0,0,0,0,1,1.0,94.0,66.0,1,1.0
807,wicket,/apache/wicket/markup/MarkupCache.java,1.3.0-final,701,360.0,75,67.0,66,66.0,401,0,1,0,2,2.0,41.0,56.0,2,2.0
808,wicket,/apache/wicket/markup/MarkupResourceStream.java,1.3.0-final,204,85.0,17,17.0,14,14.0,9,0,1,0,1,1.0,34.0,28.0,1,1.0
809,wicket,/wicket/markup/html/PackageResource.java,1.3.0-final,619,287.0,42,42.0,45,45.0,253,0,1,0,2,2.0,51.0,82.0,1,2.0
810,wicket,/wicket/markup/html/WebPage.java,1.3.0-final,458,228.0,30,30.0,150,300.0,615,0,2,0,1,2.0,42.0,56.0,2,2.0
811,wicket,/markup/html/form/AbstractTextComponent.java,1.3.0-final,168,76.0,15,14.0,12,12.0,87,0,1,0,1,1.0,33.0,28.0,1,1.0
812,wicket,/markup/html/form/Button.java,1.3.0-final,221,81.0,15,15.0,16,16.0,62,0,0,0,1,1.0,41.0,28.0,1,1.0
813,wicket,/markup/html/form/Form.java,1.3.0-final,1790,975.0,180,179.0,429,388.0,2803,8,3,1,7,6.0,63.8571428571,246.0,6,6.0
814,wicket,/markup/html/form/FormComponent.java,1.3.0-final,1411,772.0,151,149.0,134,134.0,1584,0,4,0,3,3.0,65.6666666667,155.0,3,3.0
815,wicket,/markup/html/form/ListMultipleChoice.java,1.3.0-final,327,174.0,32,32.0,15,15.0,39,0,1,0,1,1.0,78.0,66.0,1,1.0
816,wicket,/html/form/persistence/CookieValuePersister.java,1.3.0-final,279,152.0,29,29.0,14,14.0,176,0,0,0,1,1.0,37.0,28.0,1,1.0
817,wicket,/markup/html/image/Image.java,1.3.0-final,251,102.0,19,19.0,23,23.0,86,0,2,0,1,1.0,31.0,28.0,1,1.0
818,wicket,/markup/html/internal/Enclosure.java,1.3.0-final,187,91.0,14,14.0,173,173.0,68,0,3,0,2,2.0,63.0,89.0,2,2.0
819,wicket,/markup/html/internal/HeaderResponse.java,1.3.0-final,305,186.0,42,41.0,2,2.0,75,0,0,0,1,1.0,91.0,66.0,1,1.0
820,wicket,/wicket/markup/repeater/AbstractPageableView.java,1.3.0-final,397,197.0,39,37.0,8,8.0,111,0,1,0,1,1.0,30.0,28.0,1,1.0
821,wicket,/wicket/markup/resolver/EnclosureResolver.java,1.3.0-final,69,33.0,4,4.0,4,4.0,22,0,1,0,1,1.0,101.0,66.0,1,1.0
822,wicket,/apache/wicket/model/StringResourceModel.java,1.3.0-final,486,160.0,26,26.0,186,63.0,408,0,1,0,3,2.0,64.6666666667,73.0,2,2.0
823,wicket,/wicket/protocol/http/MockWebApplication.java,1.3.0-final,592,316.0,48,48.0,18,27.0,308,20,3,1,3,4.0,63.3333333333,200.0,3,4.0
824,wicket,/wicket/protocol/http/RequestUtils.java,1.3.0-final,190,108.0,18,18.0,44,8.0,152,0,2,0,1,1.0,80.0,66.0,1,1.0
825,wicket,/wicket/protocol/http/SecondLevelCacheSessionStore.java,1.3.0-final,735,393.0,80,71.0,1,0.0,679,39,1,1,1,0.0,69.0,0.0,1,0.0
826,wicket,/wicket/protocol/http/WebRequestCycleProcessor.java,1.3.0-final,222,139.0,19,19.0,4,4.0,277,0,0,0,1,1.0,68.0,45.0,1,1.0
827,wicket,/wicket/protocol/http/WicketFilter.java,1.3.0-final,960,636.0,97,97.0,46,46.0,864,0,8,0,3,3.0,66.0,128.0,3,3.0
828,wicket,/wicket/protocol/http/WicketServlet.java,1.3.0-final,212,67.0,11,11.0,44,44.0,53,0,1,0,1,1.0,68.0,45.0,1,1.0
829,wicket,/protocol/http/pagestore/DiskPageStore.java,1.3.0-final,1103,673.0,111,111.0,140,136.0,3818,0,1,0,3,2.0,70.3333333333,90.0,3,2.0
830,wicket,/protocol/http/pagestore/PageWindowManager.java,1.3.0-final,617,365.0,66,66.0,17,17.0,793,0,1,0,1,1.0,60.0,45.0,1,1.0
831,wicket,/protocol/http/request/CryptedUrlWebRequestCodingStrategy.java,1.3.0-final,572,314.0,47,47.0,6,0.0,77,0,0,0,1,0.0,80.0,0.0,1,0.0
832,wicket,/protocol/http/request/WebRequestCodingStrategy.java,1.3.0-final,1188,707.0,121,121.0,1,0.0,866,2,6,1,1,0.0,80.0,0.0,1,0.0
833,wicket,/apache/wicket/request/AbstractRequestCycleProcessor.java,1.3.0-final,483,291.0,42,41.0,71,71.0,112,17,1,1,1,1.0,36.0,28.0,1,1.0
834,wicket,/request/target/coding/HybridUrlCodingStrategy.java,1.3.0-final,905,547.0,98,98.0,48,0.0,1272,112,2,2,1,0.0,67.0,0.0,1,0.0
835,wicket,/request/target/coding/QueryStringUrlCodingStrategy.java,1.3.0-final,189,75.0,11,11.0,377,377.0,95,0,5,0,1,1.0,82.0,66.0,1,1.0
836,wicket,/request/target/resource/ResourceStreamRequestTarget.java,1.3.0-final,222,112.0,20,20.0,11,11.0,87,0,2,0,1,1.0,35.0,28.0,1,1.0
837,wicket,/request/target/resource/SharedResourceRequestTarget.java,1.3.0-final,201,120.0,19,19.0,10,10.0,0,0,0,0,1,1.0,44.0,28.0,1,1.0
838,wicket,/wicket/resource/loader/BundleStringResourceLoader.java,1.3.0-final,96,34.0,5,5.0,5,5.0,0,0,0,0,1,1.0,99.0,66.0,1,1.0
839,wicket,/apache/wicket/session/DefaultPageFactory.java,1.3.0-final,178,99.0,15,15.0,37,37.0,0,0,0,0,1,1.0,85.0,66.0,1,1.0
840,wicket,/wicket/util/collections/MiniMap.java,1.3.0-final,509,291.0,55,55.0,21,21.0,8,0,0,0,1,1.0,88.0,66.0,1,1.0
841,wicket,/wicket/util/convert/ConverterLocator.java,1.3.0-final,223,121.0,17,17.0,3,3.0,20,0,1,0,1,1.0,76.0,66.0,1,1.0
842,wicket,/util/convert/converters/AbstractDecimalConverter.java,1.3.0-final,68,25.0,3,3.0,13,13.0,11,0,0,0,1,1.0,39.0,28.0,1,1.0
843,wicket,/util/convert/converters/AbstractIntegerConverter.java,1.3.0-final,47,14.0,1,1.0,27,27.0,0,0,0,0,1,1.0,40.0,28.0,1,1.0
844,wicket,/wicket/util/lang/Objects.java,1.3.0-final,1223,810.0,163,162.0,51,51.0,54,0,1,0,1,1.0,100.0,66.0,1,1.0
845,wicket,/wicket/util/string/PrependingStringBuffer.java,1.3.0-final,144,74.0,13,13.0,18,18.0,5,0,1,0,2,2.0,82.0,132.0,2,2.0
846,wicket,/wicket/util/tester/BaseWicketTester.java,1.3.0-final,1330,684.0,116,116.0,37,56.0,924,89,8,2,4,5.0,48.75,204.0,4,5.0
847,wicket,/wicket/util/tester/FormTester.java,1.3.0-final,730,418.0,67,66.0,23,23.0,140,0,2,0,1,1.0,97.0,66.0,1,1.0
