project,major,minor,hash
openjpa,2.0,1.0,a13842f7ead3e8ff12fd0316929ad03343b44b2f
openjpa,2.0,1.0,c9f56ed822b82caa17d37b9ed5a878d56d597850
openjpa,2.0,1.0,578704a84884d0eaa0a4894f1600991101983a8c
openjpa,2.0,1.0,2468de045c0837ba2a5d90346a48d32b202bf510
openjpa,2.0,1.0,0f5c5291aef2e1bbf836ca638a7d01be1459560b
openjpa,2.0,1.0,b0af48eb8feaa4bc2b6424a7d6a36473a7356eb9
openjpa,2.0,1.0,3707cc8b6d9d39cc81c108062df27ba7fa993976
openjpa,2.0,1.0,2414c88960b8c8958e5ed9622d07f164514bab0b
openjpa,2.0,1.0,eac769a2996cee2be000e6f8ccf774c333f669db
openjpa,2.0,1.0,fa8a517fb0d6abbbdedd5925904743aef0e391b8
openjpa,2.0,1.0,dd903f6244523d352c8c0b0aa4f84e3b42c5b39d
openjpa,2.0,1.0,ada720a769273a27ed35c4a321179b0e8803cd9c
openjpa,2.0,1.0,0e9c5e52dd51d547c7f76308c9e0bd9cacae07b1
openjpa,2.0,1.0,db1ce09390f129ebdbff01ae031f4795e5c13b47
openjpa,2.0,1.0,c479f35f686017eae236dffff98253e93e014ebf
openjpa,2.0,1.0,754217f03a761ddad935c81eb107bf7c0dea9824
openjpa,2.0,1.0,3040a2d4673f9a45f076008c2350bfd8e8ab90b4
openjpa,2.0,1.0,b6f237bdc86351322682501cd21f4296a72c593b
openjpa,2.0,1.0,50290a4e1807e4ceb4e5d59f879867aeef9cd021
openjpa,2.0,1.0,887a7815a8770e8cbbe0298e431fc4565230b1f7
openjpa,2.0,1.0,dbbb6bf8150e7c861a2924328da18c7925cb67ec
openjpa,2.0,1.0,71ae858f910ffb7331a4153917cb1a29f4178b6b
openjpa,2.0,1.0,ff900d98fe89e34cab5a94cc54a8352cdd014181
openjpa,2.0,1.0,ebdc67029869b5ba7d99d993256ea6a404aecff8
openjpa,2.0,1.0,5a7b1765c7cdcce6bab701bcaaa40b60d37d1efd
openjpa,2.0,1.0,0f0f01d36638fe3e4e2f39c6ad2519d8df53157f
openjpa,2.0,1.0,d32b7da7db340bb5a8367187bf99f0f5dc822cb8
openjpa,2.0,1.0,660fa547d67aaaa53fbc4026128fa0f3da3e2cb9
openjpa,2.0,1.0,e175b242f9f68d1d57e2af092117b3169201964c
openjpa,2.0,1.0,54e64edaa2853a70463e973808105edd61629d46
openjpa,2.0,1.0,f3e45e5e5419fbdbf5f67ab49b97faf418f25b22
openjpa,2.0,1.0,0c239c2dc423dc4eefeee4473a709c0a7039bac1
openjpa,2.0,1.0,e807ca86b8d85d8429ea07a30507bf9b07965817
openjpa,2.0,1.0,a50e380d99c145fcda5ff6d8671939e9fed175b5
openjpa,2.0,1.0,dddd2a4cfee0b5848550175178753fb5dcfeda5c
openjpa,2.0,1.0,f7b4bcd67d5801434381d2fb5c671997d2f1cff1
openjpa,2.0,1.0,1edd0d97c1fd83c9cd94d12a80b8195871914ff7
openjpa,2.0,1.0,c9ad4ea728a68fd01ff345d115ba4dbdf2770414
openjpa,2.0,1.0,b2a62422d36d6dca42322855df9779ded5777802
openjpa,2.0,1.0,2f648350b4b1d02cf6b64756458af5bdae247dbf
openjpa,2.0,1.0,a99e618f5ae5d23ff8bf6f4f8a50a5cb357a4a85
openjpa,2.0,1.0,abf397a513bb445881fdf487032824eb7a9ccc36
openjpa,2.0,1.0,a63ba3ed38da753ea792addfbdc28a88217f2055
openjpa,2.0,1.0,b229fbd13eb4fba1135575f0b929801bc86dad30
openjpa,2.0,1.0,9618edd2f101fc4b79aa40bb41bcf155081dc649
openjpa,2.0,1.0,ad6b24baec837812621951f6c30f7c80cecea971
openjpa,2.0,1.0,81eb5f86cf1b8c6206e774240a32c3f413227b1d
openjpa,2.0,1.0,827cc3f400518b44befbf01ed350eb59ae303858
openjpa,2.0,1.0,7920a950aa94d9994bef9078f2326aa1fd2a7e5a
openjpa,2.0,1.0,ab67cdd17d6808f32494db117c3c0aad1aa4bae0
openjpa,2.0,1.0,8a17669161ffc168b4656b259b05911df1194f94
openjpa,2.0,1.0,1c13b8e59eda1bf8b9ac854bb6d2132736d2baf1
openjpa,2.0,1.0,ea0a44edd3317bbf7d9f4ffbe3845e75bec34fca
openjpa,2.0,1.0,9c87751ae73ffe01fdee64c35effb90cc76000c5
openjpa,2.0,1.0,733d90cea6e5605f5981e0560eff7d319ca99c42
openjpa,2.0,1.0,efec8f38f06ae1a7d8a357a9e2a1c00637f5568e
openjpa,2.0,1.0,6ebaf34bd95c7e1356ec2e6fc9c0f66a05063ff9
openjpa,2.0,1.0,bbb2f23a856014f649e15d912dce9fbcf129a181
openjpa,2.0,1.0,353f65783f61b95a295281ac1ec396b82943e5d1
openjpa,2.0,1.0,e0a173f17eaf2a0e3a76cd56213a2361bd16da55
openjpa,2.0,1.0,098ac5a11e39613cee64bde7e9eaa73193114268
openjpa,2.0,1.0,a80e26ccfcc7ff658680d1137e19adcfebd699e3
openjpa,2.0,1.0,92b7e93bb736f982fddde7684c20f03dff70d9f2
openjpa,2.0,1.0,854325d119cb5d6695256b94bd5237d857869ca6
openjpa,2.0,1.0,643c87437bc9a42a5dbd4c7686b50355b69bcca5
openjpa,2.0,1.0,7c6c7f2d02ee08d765df4144d8fd4c87f8423b6d
openjpa,2.0,1.0,8f587779d6085e93e59b7026cbeb983ff5381f85
openjpa,2.0,1.0,a67852d2c075f869e016dfb4ad685f69cd37bab2
openjpa,2.0,1.0,b664ab8b94daacdd77a8a78e3a866a1745803ff8
openjpa,2.0,1.0,4230248357a67c994542526c8bc7212973e3b776
openjpa,2.0,1.0,93357de778be2159b957b8d4c5ed5ec80baf6ada
openjpa,2.0,1.0,8fa232c9330e0ea206beecfb070fd21161eecaa7
openjpa,2.0,1.0,ccd2dde6dcfa639d5be063ab7953224fa5b1138e
openjpa,2.0,1.0,8f5bc3cd56456c75d9566f67847e70e0f9d8b564
openjpa,2.0,1.0,2f996c28834b2f30e8053205be92a3045b6e9ba3
openjpa,2.0,1.0,d58eaa98ee19f44dfc9eda8cecebdd31951e84dd
openjpa,2.0,1.0,c92c435728635a651ee1c9d1b0844f780b0bd667
openjpa,2.0,1.0,1f64b37ec51ac86c953aceb5288bbe2a2237e2a2
openjpa,2.0,1.0,c7a08227a31ca8983e970d79695605ef2896353f
openjpa,2.0,1.0,fce1fe09721d464b3dfd8bfdd7cda979df4d8daf
openjpa,2.0,1.0,fb7a54909d4537315d066d38b40dd9a4ebe3944e
openjpa,2.0,1.0,4aa5b4382557ec17d8e34981517a6b76e1877080
openjpa,2.0,1.0,6dbe665329e232909668fd20bdedc5739c2f8351
openjpa,2.0,1.0,ed85f020fdd883e536db7f4e54b7f7e88e97397d
openjpa,2.0,1.0,9f392edc9d848440d296b44b4511a5dbae07bd5a
openjpa,2.0,1.0,06537153cac1a7ba9090bdacad594f6b262fd8fa
openjpa,2.0,1.0,782b86628cc030ba703fa21358fc2a22f8aab7bd
openjpa,2.0,1.0,f4fc93c1282e53476c82525cd36902797c737947
openjpa,2.0,1.0,e5f835fbd0bedd1c087ad072a0890ad157f211f0
openjpa,2.0,1.0,9b1577b6f189add03718319547540d93d5a9c3d8
openjpa,2.0,0.0,72b145a562e517cce3d56e97d25280ddb03dee42
openjpa,2.0,0.0,5cbc3c4e3f640d4b235845c12fddc761265ffd14
openjpa,2.0,0.0,4502c30b16b58d2342218e2fd24300494b08c5bf
openjpa,2.0,0.0,53e63d202fe154126290cdcf79c21265226647f1
openjpa,2.0,0.0,fb1808b2a34d9e4a7a8705ae99b5a2336482877c
openjpa,2.0,0.0,191c7fd329c033dac447bf9f780b0b389f83a5aa
openjpa,2.0,0.0,82af197ca61412430929fb5c7eea0b5cccad24ac
openjpa,2.0,0.0,296752741ea0c158234ba031e5deae06336c83cd
openjpa,2.0,0.0,cdc597a26bf5bcfd44213e5d57752db1bd3feccd
openjpa,2.0,0.0,6eb56facc2479ea03586f25df48e7cd9d56ecc1f
openjpa,2.0,0.0,85b89a8701186b7b8587a45efb04298357aeddf1
openjpa,2.0,0.0,0ca80f7f79b2f87e4c9f4c59342cbc731a499b6e
openjpa,2.0,0.0,2fbfba07056212ce56e25a21a82eaf4a3204c648
openjpa,2.0,0.0,7188baa2c0049187c8a4b71cceff5fcd26616899
openjpa,2.0,0.0,dab906385e2723423d5b9c243457ed2befc034cb
openjpa,2.0,0.0,33e8df53bd3ea521634391064139938a0058364b
openjpa,2.0,0.0,b9e87067b7abe800ff7a1bbc4133ddb1b663240b
openjpa,2.0,0.0,aa0ba9078288d45b5daa0e448849b35662f82bc5
openjpa,2.0,0.0,26d306c232fb7944a594aba7f1917b40c576ab51
openjpa,2.0,0.0,f95ac63c8b804257c8483258b6691bc8124e83ed
openjpa,2.0,0.0,aefe784c94888c106f0c1aeb59e11b26f832dee0
openjpa,2.0,0.0,e247f789229bf5bbd9314e2b73ddabd614e4fa03
openjpa,2.0,0.0,f8b8ce8eb0796a4083a73742a573bf3bb313548d
openjpa,2.0,0.0,9fd0cadd87492061af2e866367c46918a9dc0249
openjpa,2.0,0.0,f1027957008e82e5f01fd303020763d17e0b4b9d
openjpa,2.0,0.0,20a07726f9aaf4b02955644e7f7a0e5db6939ed6
openjpa,2.0,0.0,92914c0a6dfca79fa055949189e3b74a2f6210f5
openjpa,2.0,0.0,c924de842e3d46c3f7dddac027d6aa4b13c892fd
openjpa,2.0,0.0,dbb66f4d943f02bf3f3ffadb8ac6bb1f85f7873d
openjpa,2.0,0.0,1c76ad58a8ef40533e3185baf221e8d551359996
openjpa,2.0,0.0,c6e4e39fe4ca9990db0bac79f5ee77ffe35071a5
openjpa,2.0,0.0,e16c8234641532a46bb43daf3b586b4155d4a05d
openjpa,2.0,0.0,5e62924fcea45d08343a75abef142fdffd605130
openjpa,2.0,0.0,684ae10b1d9ab0dc8501c96a50e78ef16fb12cde
openjpa,2.0,0.0,b2b922e1c80440c404d32454f05b8b871ca28ead
openjpa,2.0,0.0,b382e52bbdc5f2c2bd655a7b809bc324cdbd8101
openjpa,2.0,0.0,709bf862abc3207f3b13be381acebd297abb42a2
openjpa,2.0,0.0,123dd7b51b896fb327c6a8a4b3b8f414b3772c85
openjpa,2.0,0.0,8579593f885360d74cf4d7d9cdbf7f5af3ebbbc3
openjpa,2.0,0.0,162b11b542c8a6f3ff8da50f601b3bf010439a3c
openjpa,2.0,0.0,b872b6a6fc188e156c076363a14fb25f8e979a5b
openjpa,2.0,0.0,c4e1b1b339ce41b8b40687efe9e36cc0156c60bd
openjpa,2.0,0.0,4efde73b40b2774f209f08659ec63fd1a1770c12
openjpa,2.0,0.0,5df5db5ee89444abc7e9fe9d517e0941dfcef134
openjpa,2.0,0.0,d9f14ebd32811215b5003a567fca2d4c85ab689f
openjpa,2.0,0.0,799f48c54a888d4696c42005000a1327751fa88e
openjpa,2.0,0.0,3701538ff6e9f44c946a9613130e22e9e843060f
openjpa,2.0,0.0,8bf38a7feee25a6185227ff16f2ef987dd3bb3cb
openjpa,2.0,0.0,b5b65a7d4b086db94e544102d82e21a73ca6f1ae
openjpa,2.0,0.0,676a2f74f6d47b501f6e8e16d5d08d5696162d0c
openjpa,2.0,0.0,148522b8654af8288e9d8c569e887fedaac563dd
openjpa,2.0,0.0,1c0abb52070ad23a1092603ad97f8a18bc0ffce3
openjpa,2.0,0.0,201d680a0db05dacef0c9d8635e9eb6cfe546c59
openjpa,2.0,0.0,87ea1de7c25579249ae3c8ac0b9985b39a88515b
openjpa,2.0,0.0,72d0c20634f3be0c5e033416435aa0d2bdfa9137
openjpa,2.0,0.0,c20a4ef30344f65b02a4b64be39cc303a07b0b5c
openjpa,2.0,0.0,da262a651acda143a47b9eb77ee43bc85aa10699
openjpa,2.0,0.0,148db96a8cea463537ffa4a530694e45de5820bf
openjpa,2.0,0.0,1b9d80003a2ef71cdba8d49f63f8ecf113fd9435
openjpa,2.0,0.0,9f326c0f8bd5a8007b8f10bc17ee10db438ca615
openjpa,2.0,0.0,081baaa8568eb6a3514bcb7fbc87cab21be5be23
openjpa,2.0,0.0,2ebb6e475a803d4661c6182eb6722451bd63e966
openjpa,2.0,0.0,976508eed24aed7dfdbb9b4894cb3bdc6f938e8e
openjpa,2.0,0.0,63079316a001a44538183c03e657f7da5324d7c0
openjpa,2.0,0.0,65385662b08df5d7fafc7819514c99a4b6b907a9
openjpa,2.0,0.0,0f5508e6804db6fb1e8ee3087dd0dc41a48e6a4f
openjpa,2.0,0.0,8dc74c1e5972eeb1673b9767f0e93f0d8576649a
openjpa,2.0,0.0,c618b4692d777a239bbf5e3788175b3f9acf0e02
openjpa,2.0,0.0,b85c4e30fa0b03bc6c717e0370917662d9d64b5d
openjpa,2.0,0.0,b9d83ae33a9a7d0ef5780045d63fe08bcfd67d29
openjpa,2.0,0.0,971c1fb5d42ce68ad69ae62498925d7ff5f99b2a
openjpa,2.0,0.0,d69fb9a65af2ef739981033a7e755f6b6bde7e2f
openjpa,2.0,0.0,36b9628948cb746696204447d467105a3a67f0bd
openjpa,2.0,0.0,5fec1aaaa6f37977e631aa1382892a2d1de62d36
openjpa,2.0,0.0,732ff354b38ef9335d4ccffc40eedc1a909059bd
openjpa,2.0,0.0,572d5934274a7f8961e12e3372f5f10f8cdff9d5
openjpa,2.0,0.0,6234dbddfcb8b17ed3f50221517d5c3823097a5e
openjpa,2.0,0.0,f69da242687ffaeec7840c587f6f658e2f3cb283
openjpa,2.0,0.0,50458736d8d3bf2e3af73112cc37761c1e6bb6e4
openjpa,2.0,0.0,3067690ac6738c4defd9055523139bc1a797ba7b
openjpa,2.0,0.0,5a014cc6cdfa5475f4869e2cb3b2a2046f6151af
openjpa,2.0,0.0,a10f53323f6b0012f963ba02fcf8f602869c4acc
openjpa,2.0,0.0,92d7ab6ddd745727f0ac38dcae7652c35bdc2b50
openjpa,2.0,0.0,9a9e0e7f39e1c025001582121b5d75ac51185ce0
openjpa,2.0,0.0,470eb431c39f35fbd56c1838280cbc05aa8ad37f
openjpa,2.0,0.0,4092ab72c410bc386a11f5f6d299be3fc57ef5ba
openjpa,2.0,0.0,ec5d3f555a832417cc72236d5163c2f306232e64
openjpa,2.0,0.0,4ba06b4fd74454b306bbbb8eab8cb3e6eed6a3a7
openjpa,2.0,0.0,6c8a69cc9a4ed0a63e98312eb772af9349795a0a
openjpa,2.0,0.0,e2ba35c93ae5bc017dea8b4164eee74cb33e7b52
openjpa,2.0,0.0,8e4fa80e8022e776ad071f66c6f5ea2984de6333
openjpa,2.0,0.0,2b811429d596b1358921a542a71c1927c7317ecf
openjpa,2.0,0.0,47453d205e71cb2ba3f6ca74fd2ea9bec5e35245
openjpa,2.0,0.0,0829f46fb379bf6748637389aaaa1d9b6c286a90
openjpa,2.0,0.0,1a12b393df4fc08f6ae8d6c6e9d32cbde2b04e88
openjpa,2.0,0.0,17652a870b6f082cbe7980fd50c57670aec397cf
openjpa,2.0,0.0,2e9c54f6f67ab38129bfb14b082742c06f439049
openjpa,2.0,0.0,2ed0ca3621d1c030fea44ff0656b54eb4a3f78ee
openjpa,2.0,0.0,1446c7148e4a597da6aa84760ab50ddf4f3686de
openjpa,2.0,0.0,65b496cd9858d1d65147a4d023d83dbe0d2e541d
openjpa,2.0,0.0,ce0886e110de5e2a772dd4d33f5f328aa4bcaba4
openjpa,2.0,0.0,c58af533fb565d92f7a514749d05a957b6530fc5
openjpa,2.0,0.0,62092d763ad8d63b7e1b5d45c04d607632986c5b
openjpa,2.0,0.0,4b3d520ee9c59831beb199ff429d5783dffd6ce2
openjpa,2.0,0.0,7a8052cd73010994913a7649a7f3db9ad4aadd2c
openjpa,2.0,0.0,88f1168b81f10b3a5d8cfe0b0ef1caf62f49f4da
openjpa,2.0,0.0,04b5e77c9e65e8c689a3dd3ab25a81bf2d011c17
openjpa,2.0,0.0,1c992feeb723b6e1b4464f7bdbf1a1961583124f
openjpa,2.0,0.0,bb538f49f9478e4aef3029fda91940c5f849b2ff
openjpa,2.0,0.0,b0eefe6ea806dd9ca5681ff3783677edf9b1b37c
openjpa,2.0,0.0,b074cd80c86dbebfaad5795a1ee81569a3c23b24
openjpa,2.0,0.0,4dc0267629dc422f7cd7b955b139073a6166a5d7
openjpa,2.0,0.0,a7d613f3bfcbc8ac81ecebbb2eb4ef826fb50045
openjpa,2.0,0.0,1950c467f79c218b83fd62af903def3b7983a0a8
openjpa,2.0,0.0,a1ad33d72a0e8f68e514ae2af34258703e9313f8
openjpa,2.0,0.0,73d4992a2f9898a84a252d258e0ef176b939964b
openjpa,2.0,0.0,76d184c106b6e4e191549412f0d7513b82b950da
openjpa,2.0,0.0,64be0455c3a675b20662303b832d6e6efa25fb97
openjpa,2.0,0.0,a515a71fec4d9b083061d3cd0c0e0f9067f2e17a
openjpa,2.0,0.0,2abde241c030c87fc187adc7dabe2728257d479e
openjpa,2.0,0.0,208f5388ce42e99b77e0cec560ac141680a56ee3
openjpa,2.0,0.0,18a1a04c773dd5c3e2288173f64f58f822cefb50
openjpa,2.0,0.0,4d25d3fa214849ebce96db0fdaf8646070d7e505
openjpa,2.0,0.0,ad4168b8d44ab037d3c29fe5598c895a73b693d2
openjpa,2.0,0.0,32fe994aeafe6fb785db3703d5305ddaedf22247
openjpa,2.0,0.0,06d3e4e65d355589e258f00e3dd995606f1863b0
openjpa,2.0,0.0,767f670490e9d73ab8b6ca0c21a3b9d9f4d398af
openjpa,2.0,0.0,7b1ee0cbcc329b4cd2d92a3ab942a13b7de35d00
openjpa,2.0,0.0,8f32071a8bcb95b68e0c7c93314c0c8d9dbb1bc2
openjpa,2.0,0.0,be33af366ccef84a8767ceee03e99b171fc9ccff
openjpa,2.0,0.0,c9e2d17fd561f17e996e993c46682200b4b4cda9
openjpa,2.0,0.0,099d18901e5dd164c189f8b9538c9e80d3923569
openjpa,2.0,0.0,6d53d755f78770a2d801ca1d4cc7de849be6238f
openjpa,2.0,0.0,c28ffa7be15b25b914eefb897ec1d197ae028c01
openjpa,2.0,0.0,1462290177b8a53919b6718a7fbf62c8c0371dbd
openjpa,2.0,0.0,428cbc0cae31b1546cd4228930bf4d81b42f1e06
openjpa,2.0,0.0,8ef5a5dda19ed0330b128a2022104e80325f4a21
openjpa,2.0,0.0,fb57d61322d65e42a65cb2661d69fe63eaaa2171
openjpa,2.0,0.0,2d7d5599f33d77b856235bce1ea6363a9259bdc2
openjpa,2.0,0.0,0c76b25ef57b1079bcccbc5f7ae3dce17a21c5e7
openjpa,2.0,0.0,11c299d895387ddeb9a89d22f50fed7ced69f2c1
openjpa,2.0,0.0,baa37056999ccc33666e36109cc1d9ed634c4c92
openjpa,2.0,0.0,cda835d50bd2236de5c17551bcdadc77a7d37b4b
openjpa,2.0,0.0,fa4b72d7f50174238a6d97ead9a736b161271609
openjpa,2.0,0.0,55509846c11d27067dd03232701e9c185b9edcba
openjpa,2.0,0.0,eb81fddc950687f413fa988b1a92f807fea9db59
openjpa,2.0,0.0,b44715211e61211da14969d1dbdc73bae737bd08
openjpa,2.0,0.0,52e2d925446c06995ebd0979eb1cf93160a8cc31
openjpa,2.0,0.0,0086e25b8cf904a599529f8475c1cd1bf973e96e
openjpa,2.0,0.0,8fcc5e7896f147273a537132d18af2a45bde5b92
openjpa,2.0,0.0,9ec42334e97fc6e10c766b55dd9a74de192f9b46
openjpa,2.0,0.0,e512e15ba03eb735f8ddc374969cafe4555c7143
openjpa,2.0,0.0,babda8d2186d065f2c4d5dfb5f2ec627960fe04a
openjpa,2.0,0.0,88e32fb2ee1eaea6fa4a5a3bccc51f41d10d3b06
openjpa,2.0,0.0,a69c39c86976472e3d8e77a7ccb1c7ee607ceaac
openjpa,2.0,0.0,2f3da18be0fd56cb1cbd10a46bc97af0c8b9bd3d
openjpa,2.0,0.0,87b284b52b3d33ca351910bdeca85f30b38181a9
openjpa,2.0,0.0,f738b0ba626c3ab8d5a402f80fe4684e6874e8a8
openjpa,2.0,0.0,7b6c11a6cd8987e33b3f0cd5c77a16798471acf6
openjpa,2.0,0.0,3cd8c4c6f0bbc7e37be3c8fc45b84aff44bee4b1
openjpa,2.0,0.0,928993b7e2279d3977c130638efac0a5c3a5e3c1
openjpa,2.0,0.0,0b1268aa5de08615493f4f6369b70bf06c07eab8
openjpa,2.0,0.0,e70d8bf5f2de6b0f4fac0529830a64ce387eee01
openjpa,2.0,0.0,307d5e8a9899d538fa0ad3729fdd6dccb8b441f3
openjpa,2.0,0.0,feff96b4c468cef75140700aa14c71f6dafaf7c8
openjpa,2.0,0.0,f028f744c2a24fcc93fd13aa07e255655ea552a0
openjpa,2.0,0.0,19f5b130458db0c5797992446f60f542cc44fccf
openjpa,2.0,0.0,dc61fa06805c3da59008411127e0e2cc8a479d97
openjpa,2.0,0.0,2641d43ed44233b666048977a260aa4a85cde518
openjpa,2.0,0.0,27abdb414926377f28e4aadff948576353ea3bc3
openjpa,2.0,0.0,d3b3ee04389520f121eeb1684780e77f3fb75f94
openjpa,2.0,0.0,3854f9b5e63dc5d40d6445ad3ee911c8ba5abea5
openjpa,2.0,0.0,69c5eb11ff8545473e4d65102313e1a562f65cf8
openjpa,2.0,0.0,814fef0f7df44e25d5d3c1f1ed04c8b415dc7c41
openjpa,2.0,0.0,ec0eeedf35d6250433d1a185ade1a894c44387ad
openjpa,2.0,0.0,cbf700e499b2e8e724873cefe2dd1f5f98ae0e32
openjpa,2.0,0.0,784e4560db9ed097c77b23d50eee4731d49510b2
openjpa,2.0,0.0,e3560cfd6bf8a4bfe5bad78f17c550a706d6625c
openjpa,2.0,0.0,b3a931f4b0994d539e2e2dca98fa3a6a6914ee65
openjpa,2.0,0.0,7091a5292781815e9876a03b16f85a644849ee0f
openjpa,2.0,0.0,f25dda05b5fe59f2478755f49b4772461c24a6af
openjpa,2.0,0.0,83897b4d2882e5aa39d41e338ce7607e9d6cb4b4
openjpa,2.0,0.0,9c90ca5506ace031689ce9803a1a1922e1c87693
openjpa,2.0,0.0,e6850b316b2a4e438cea534a5e2c57ab8a814c1f
openjpa,2.0,0.0,85c75d84c21cf6dae278e277b2ab3e8b98194859
openjpa,2.0,0.0,c9b82eec1f696cd42300fefe22184440aa6f70d3
openjpa,2.0,0.0,ef89c9d699d3ece9f64542b3cc9c7a2ace1f3d72
openjpa,2.0,0.0,671417a73a8d3c3548792da6886f207bca99b72d
openjpa,2.0,0.0,79b14dd05fadfe9d07c02e4cf9ae5fbb4ce816ee
openjpa,2.0,0.0,c246a7a4b17e6e8c83ebb1660bf3f3b726675c1d
openjpa,2.0,0.0,55d7af6e23c915f7dc418dc196cc132641c26c68
openjpa,2.0,0.0,08cf0152075279240da0c1e17a8a83fcc0444056
openjpa,2.0,0.0,184cb41619ef57deb4a2808ee2d1605ae18a084a
openjpa,2.0,0.0,bad0838e0041910c0396b12e81b85635f5c334d1
openjpa,2.0,0.0,3042900de18bd5f37011455050f5ab9078bb4b76
openjpa,2.0,0.0,d23199bf20cdc471a4f589ac23d1f12e3b69ecd6
openjpa,2.0,0.0,b94d23268f72e09ee305323962b662cbdb3dbac7
openjpa,2.0,0.0,5a0b97302ba89edbc08b90954805ad26ce6b1f3a
openjpa,2.0,0.0,2b2ede1e38d86e089cb0b1c8262b6c887e68f95f
openjpa,2.0,0.0,f4d0966de5ceb8e2b470c97dc447066dc0ea5de2
openjpa,2.0,0.0,4adf1c68a79be63b68975a9b737688653cc059dd
openjpa,2.0,0.0,9e736884121e01a153c1931cab19389d746c8779
openjpa,2.0,0.0,245bb82d34f2ca92f96aa77c0784008745d13852
openjpa,2.0,0.0,968634a738b10ff695d59c1ff05fef2ba425681f
openjpa,2.0,0.0,424da6212a4e3e39acbfcaf44ace4577c4392d6e
openjpa,2.0,0.0,68eaab6dcca45ab7472dd93b6ff5933b18acb236
openjpa,2.0,0.0,28a6546b14185ea62137b9b0453ce754c5d62bc3
openjpa,2.0,0.0,f877a44a6391005960ab3a1517e6d2f8ab781ac7
openjpa,2.0,0.0,d62991acc3acf44954744d6a2508884b2d6f02ff
openjpa,2.0,0.0,7caef96636033372ccb3f989f267ee3493452350
openjpa,2.0,0.0,61d8fdaf543401390c008b53d8e9af3102666f62
openjpa,2.0,0.0,7f66117b5aa372d6ec7179b2a1edd47ed46efbe3
openjpa,2.0,0.0,d31639d7b96d0d2c7a83172d996eb52757406b97
openjpa,2.0,0.0,dff9c690bc677bb42ed4317cf9dce92de742110b
openjpa,2.0,0.0,bbc296ba29c2c6dd5620934446fd71c8561db6e4
openjpa,2.0,0.0,fadd48fe5b68577a3a75d86fb7e51746d6662c3b
openjpa,2.0,0.0,8e0e9cfbd2bd8616d6a30d3100cf609145d2342f
openjpa,2.0,0.0,5a8c5de491f363c96532b7ac6522d849c04014e8
openjpa,2.0,0.0,ab032d8f737fab385234abf1240e501d6d147733
openjpa,2.0,0.0,342c27dfd58e6c6d954b9335bca4e6f8ee16cb0c
openjpa,2.0,0.0,db20d8a011cf6efc33b0e3b9c9d04da4ee67674a
openjpa,2.0,0.0,b5a412fd426ca91d06d2a8a10c45b60070dd2674
openjpa,2.0,0.0,61cacd5df6a77aa7426dfa03546d9f89fa24a0fb
openjpa,2.0,0.0,4f6e43a7585d53decc9ae0703b33fee8a09be25c
openjpa,2.0,0.0,b8b37205e3900824a762d4f29fcf16f78b41de7d
openjpa,2.0,0.0,c21fdc55126e0718c5a9716e8516c55ba7418d1f
openjpa,2.0,0.0,634d82014b2667101448498f9abed7bfd6bcd7f9
openjpa,2.0,0.0,6a779fd44ee687aaa092774efa97a56cb2b5cd78
openjpa,2.0,0.0,0a8386695305ab65bb153080381a8d178a039dac
openjpa,2.0,0.0,1e95ee43a8fb375a4a3050bb157486081e0b6438
openjpa,2.0,0.0,55bf86a4c8d4e7bef9aa7b611a9130011fa27c34
openjpa,2.0,0.0,0efea474f226749a971077a592090cd7a4b86648
openjpa,2.0,0.0,5cef9cff179bc021c3a0a075dbb167db0aed3039
openjpa,2.0,0.0,b90c4f01911d3ca0ba34c856117353429588ebd9
openjpa,2.0,0.0,bfd07edf3fe65f7ee7b4bc756d694f1bd1759479
openjpa,2.0,0.0,5938ca72f084605af63a2540ea6f1d9b0d240924
openjpa,2.0,0.0,8cf03bdab7873f6b93cba83e2ad84ce9deb2e5e8
openjpa,2.0,0.0,c4fe0957ee76da70633082fc6210c425c7bfcbe1
openjpa,2.0,0.0,f78ddef9c2032a92c9af40e383480033fb8e2a51
openjpa,2.0,0.0,02b5554036db444d4f7cb7463c3fe469edb29e87
openjpa,2.0,0.0,2274f9c21f0619a9ae9d8abbc62f274c002f37bc
openjpa,2.0,0.0,91d46a845324e03aeeea27b819dda5386846e013
openjpa,2.0,0.0,ac6dab1d076a47319c82aac23a2ef5413fd1ecbe
openjpa,2.0,0.0,a05e0073947dd98b7f62c623bb86c6c05ac10308
openjpa,2.0,0.0,f5c216eb19d280cc2c886e606ea0b337d5cfaff7
openjpa,2.0,0.0,de8d125575ea342d71e11671701e7e25d7353353
openjpa,2.0,0.0,9dc10ef15e55486cf2977b283623de4ad799f7f3
openjpa,2.0,0.0,60cae2ff515e80a0eca16e72997f2a86687e82a2
openjpa,2.0,0.0,b119e2b9594eaa6e4ca9f7ceaf85cd43f6eaf6a0
openjpa,2.0,0.0,77c324246587aa62be9213e91bc11697df8be491
openjpa,2.0,0.0,2baa87b0407823c3ea266b78a97adc8cab068fc4
openjpa,2.0,0.0,2578261469a3982a7082566b945c64ca7eab5e0a
openjpa,2.0,0.0,658f01ee388a893ff8e3e2dc1b280b2956f7ddb2
openjpa,2.0,0.0,61dc996dc91fd6b80fc5bc2831ed0c73cc266301
openjpa,2.0,0.0,92af878a15349c3463810bec949ecb9725696485
openjpa,2.0,0.0,45bc22baa33b082c97cc35a1252822b8fdb0b6bf
