project,id,bfs,exp,priority,cost
pig,PIG-2569,2,38.0,3.0,228.0
pig,PIG-2568,2,316.0,3.0,1896.0
pig,PIG-2564,2,316.0,4.0,2528.0
pig,PIG-2563,2,316.0,3.0,1896.0
pig,PIG-2559,2,316.0,3.0,1896.0
pig,PIG-2556,2,38.0,3.0,228.0
pig,PIG-2550,2,316.0,3.0,1896.0
pig,PIG-2549,2,350.0,1.0,700.0
pig,PIG-2543,2,316.0,3.0,1896.0
pig,PIG-2540,2,5.0,4.0,40.0
pig,PIG-2535,2,316.0,3.0,1896.0
pig,PIG-2534,2,316.0,3.0,1896.0
pig,PIG-2533,2,25.0,3.0,150.0
pig,PIG-2532,2,7.0,3.0,42.0
pig,PIG-2530,2,316.0,4.0,2528.0
pig,PIG-2514,2,350.0,2.0,1400.0
pig,PIG-2509,2,316.0,5.0,3160.0
pig,PIG-2508,2,25.0,5.0,250.0
pig,PIG-2508,1,316.0,5.0,1580.0
pig,PIG-2507,2,8.0,3.0,48.0
pig,PIG-2507,2,350.0,3.0,2100.0
pig,PIG-2505,2,316.0,3.0,1896.0
pig,PIG-2502,2,350.0,3.0,2100.0
pig,PIG-2502,1,350.0,3.0,1050.0
pig,PIG-2502,2,350.0,3.0,2100.0
pig,PIG-2497,2,316.0,3.0,1896.0
pig,PIG-2493,8,316.0,3.0,7584.0
pig,PIG-2484,2,316.0,3.0,1896.0
pig,PIG-2477,2,316.0,3.0,1896.0
pig,PIG-2472,1,316.0,3.0,948.0
pig,PIG-2472,2,316.0,3.0,1896.0
pig,PIG-2462,2,316.0,3.0,1896.0
pig,PIG-2458,3,316.0,3.0,2844.0
pig,PIG-2458,2,316.0,3.0,1896.0
pig,PIG-2457,2,316.0,3.0,1896.0
pig,PIG-2453,2,25.0,3.0,150.0
pig,PIG-2442,2,316.0,3.0,1896.0
pig,PIG-2433,2,25.0,3.0,150.0
pig,PIG-2432,2,60.0,2.0,240.0
pig,PIG-2430,3,92.0,3.0,828.0
pig,PIG-2426,3,316.0,2.0,1896.0
pig,PIG-2426,2,316.0,2.0,1264.0
pig,PIG-2426,2,316.0,2.0,1264.0
pig,PIG-2418,2,316.0,3.0,1896.0
pig,PIG-2413,14,316.0,3.0,13272.0
pig,PIG-2413,2,316.0,3.0,1896.0
pig,PIG-2413,2,316.0,3.0,1896.0
pig,PIG-2411,2,316.0,3.0,1896.0
pig,PIG-2410,2,316.0,3.0,1896.0
pig,PIG-2405,2,33.0,3.0,198.0
pig,PIG-2363,2,316.0,3.0,1896.0
pig,PIG-2347,2,316.0,3.0,1896.0
pig,PIG-2342,2,316.0,3.0,1896.0
pig,PIG-2326,2,350.0,2.0,1400.0
pig,PIG-2322,2,350.0,3.0,2100.0
pig,PIG-2322,2,19.0,3.0,114.0
pig,PIG-2291,13,316.0,3.0,12324.0
pig,PIG-2267,2,350.0,3.0,2100.0
pig,PIG-2266,2,72.0,3.0,432.0
pig,PIG-2265,2,391.0,3.0,2346.0
pig,PIG-2257,1,16.0,3.0,48.0
pig,PIG-2251,2,72.0,3.0,432.0
pig,PIG-2173,2,350.0,1.0,700.0
pig,PIG-1314,1547,96.0,3.0,445536.0
pig,PIG-1314,2,96.0,3.0,576.0
pig,PIG-2791,2,316.0,5.0,3160.0
pig,PIG-1283,3,43.0,3.0,387.0
pig,PIG-1283,2,43.0,3.0,258.0
pig,PIG-1283,2,43.0,3.0,258.0
pig,PIG-3579,2,7.0,3.0,42.0
pig,PIG-2965,2,5.0,3.0,30.0
pig,PIG-3422,2,25.0,3.0,150.0
pig,PIG-2833,2,5.0,3.0,30.0
pig,PIG-2901,2,2.0,3.0,12.0
pig,PIG-2884,2,2.0,3.0,12.0
pig,PIG-2851,2,2.0,3.0,12.0
pig,PIG-2841,2,2.0,3.0,12.0
pig,PIG-2843,2,2.0,3.0,12.0
pig,PIG-2813,6,5.0,3.0,90.0
pig,PIG-2685,3,5.0,3.0,45.0
pig,PIG-2499,2,316.0,3.0,1896.0
pig,PIG-2849,2,2.0,2.0,8.0
wicket,WICKET-4400,7,495.0,5.0,17325.0
wicket,WICKET-4134,7,495.0,4.0,13860.0
wicket,WICKET-4063,9,247.0,4.0,8892.0
wicket,WICKET-3333,6,247.0,4.0,5928.0
wicket,WICKET-3244,30,0.0,4.0,0.0
wicket,WICKET-3148,649,495.0,4.0,1285020.0
wicket,WICKET-3148,32,495.0,4.0,63360.0
wicket,WICKET-3106,34,246.0,4.0,33456.0
wicket,WICKET-3040,4,0.0,4.0,0.0
wicket,WICKET-3004,2,495.0,4.0,3960.0
wicket,WICKET-4401,4,0.0,3.0,0.0
wicket,WICKET-3591,13,247.0,3.0,9633.0
wicket,WICKET-4409,5,0.0,3.0,0.0
wicket,WICKET-3355,57,28.0,3.0,4788.0
wicket,WICKET-3207,9,157.0,3.0,4239.0
wicket,WICKET-3551,163,495.0,3.0,242055.0
wicket,WICKET-3670,63,247.0,3.0,46683.0
wicket,WICKET-3670,9,247.0,3.0,6669.0
wicket,WICKET-3670,103,247.0,3.0,76323.0
wicket,WICKET-3465,59,247.0,3.0,43719.0
wicket,WICKET-3465,3,247.0,3.0,2223.0
wicket,WICKET-3142,21,28.0,3.0,1764.0
wicket,WICKET-3142,16,495.0,3.0,23760.0
wicket,WICKET-3097,2,495.0,3.0,2970.0
wicket,WICKET-3097,84,495.0,3.0,124740.0
wicket,WICKET-3097,89,495.0,3.0,132165.0
wicket,WICKET-3111,43,157.0,3.0,20253.0
wicket,WICKET-3111,44,247.0,3.0,32604.0
wicket,WICKET-3111,3,157.0,3.0,1413.0
wicket,WICKET-4163,3,247.0,3.0,2223.0
wicket,WICKET-4014,12,0.0,3.0,0.0
wicket,WICKET-4014,40,247.0,3.0,29640.0
wicket,WICKET-4363,2,495.0,3.0,2970.0
wicket,WICKET-3150,2,157.0,3.0,942.0
wicket,WICKET-3252,2,247.0,3.0,1482.0
wicket,WICKET-3252,36,247.0,3.0,26676.0
wicket,WICKET-4330,13,0.0,3.0,0.0
wicket,WICKET-3608,16,247.0,3.0,11856.0
wicket,WICKET-3608,2,247.0,3.0,1482.0
wicket,WICKET-3608,2,495.0,3.0,2970.0
wicket,WICKET-3753,35,495.0,3.0,51975.0
wicket,WICKET-3337,3,247.0,3.0,2223.0
wicket,WICKET-4410,8,0.0,3.0,0.0
wicket,WICKET-4392,3,72.0,3.0,648.0
wicket,WICKET-4425,33,247.0,3.0,24453.0
wicket,WICKET-4359,19,247.0,3.0,14079.0
wicket,WICKET-4111,2,0.0,3.0,0.0
wicket,WICKET-4398,13,247.0,3.0,9633.0
wicket,WICKET-4384,4,56.0,3.0,672.0
wicket,WICKET-4384,5,56.0,3.0,840.0
wicket,WICKET-3769,5,247.0,3.0,3705.0
wicket,WICKET-3769,2,247.0,3.0,1482.0
wicket,WICKET-3769,7,247.0,3.0,5187.0
wicket,WICKET-4378,28,495.0,3.0,41580.0
wicket,WICKET-4361,11,247.0,3.0,8151.0
wicket,WICKET-4365,4,247.0,3.0,2964.0
wicket,WICKET-4367,2,247.0,3.0,1482.0
wicket,WICKET-4227,1,247.0,3.0,741.0
wicket,WICKET-4227,19,247.0,3.0,14079.0
wicket,WICKET-4267,8,247.0,3.0,5928.0
wicket,WICKET-4222,4,495.0,3.0,5940.0
wicket,WICKET-4346,2,247.0,3.0,1482.0
wicket,WICKET-4332,63,0.0,3.0,0.0
wicket,WICKET-4345,2,247.0,3.0,1482.0
wicket,WICKET-4340,27,495.0,3.0,40095.0
wicket,WICKET-4340,22,247.0,3.0,16302.0
wicket,WICKET-4340,8,0.0,3.0,0.0
wicket,WICKET-4340,43,0.0,3.0,0.0
wicket,WICKET-4256,7,495.0,3.0,10395.0
wicket,WICKET-4256,26,247.0,3.0,19266.0
wicket,WICKET-4303,4,56.0,3.0,672.0
wicket,WICKET-4312,2,0.0,3.0,0.0
wicket,WICKET-4336,3,0.0,3.0,0.0
wicket,WICKET-4320,1,0.0,3.0,0.0
wicket,WICKET-3596,50,247.0,3.0,37050.0
wicket,WICKET-4116,8,247.0,3.0,5928.0
wicket,WICKET-4116,13,495.0,3.0,19305.0
wicket,WICKET-4116,8,495.0,3.0,11880.0
wicket,WICKET-4116,38,247.0,3.0,28158.0
wicket,WICKET-4311,11,495.0,3.0,16335.0
wicket,WICKET-4318,2,0.0,3.0,0.0
wicket,WICKET-4318,1,0.0,3.0,0.0
wicket,WICKET-4247,65,247.0,3.0,48165.0
wicket,WICKET-4290,12,0.0,3.0,0.0
wicket,WICKET-4290,18,0.0,3.0,0.0
wicket,WICKET-4290,2,0.0,3.0,0.0
wicket,WICKET-4290,15,0.0,3.0,0.0
wicket,WICKET-4290,17,0.0,3.0,0.0
wicket,WICKET-4309,18,0.0,3.0,0.0
wicket,WICKET-4298,2,0.0,3.0,0.0
wicket,WICKET-3669,9,247.0,3.0,6669.0
wicket,WICKET-4293,29,247.0,3.0,21489.0
wicket,WICKET-4300,2,247.0,3.0,1482.0
wicket,WICKET-4251,21,247.0,3.0,15561.0
wicket,WICKET-4278,21,5.0,3.0,315.0
wicket,WICKET-4292,14,247.0,3.0,10374.0
wicket,WICKET-4289,70,247.0,3.0,51870.0
wicket,WICKET-4276,13,0.0,3.0,0.0
wicket,WICKET-3962,3,0.0,3.0,0.0
wicket,WICKET-3618,34,28.0,3.0,2856.0
wicket,WICKET-3597,8,247.0,3.0,5928.0
wicket,WICKET-4130,44,247.0,3.0,32604.0
wicket,WICKET-4266,14,247.0,3.0,10374.0
wicket,WICKET-4265,6,247.0,3.0,4446.0
wicket,WICKET-4264,12,247.0,3.0,8892.0
wicket,WICKET-4261,42,72.0,3.0,9072.0
wicket,WICKET-4226,2,247.0,3.0,1482.0
wicket,WICKET-4226,23,495.0,3.0,34155.0
wicket,WICKET-4213,2,247.0,3.0,1482.0
wicket,WICKET-4250,8,247.0,3.0,5928.0
wicket,WICKET-4241,12,495.0,3.0,17820.0
wicket,WICKET-4255,2,495.0,3.0,2970.0
wicket,WICKET-4217,5,5.0,3.0,75.0
wicket,WICKET-4140,19,247.0,3.0,14079.0
wicket,WICKET-4206,2,247.0,3.0,1482.0
wicket,WICKET-4203,30,247.0,3.0,22230.0
wicket,WICKET-4197,17,495.0,3.0,25245.0
wicket,WICKET-4198,3,495.0,3.0,4455.0
wicket,WICKET-4138,141,247.0,3.0,104481.0
wicket,WICKET-4185,15,495.0,3.0,22275.0
wicket,WICKET-4185,7,495.0,3.0,10395.0
wicket,WICKET-4185,12,247.0,3.0,8892.0
wicket,WICKET-4168,6,247.0,3.0,4446.0
wicket,WICKET-4168,454,28.0,3.0,38136.0
wicket,WICKET-4168,451,28.0,3.0,37884.0
wicket,WICKET-4184,68,495.0,3.0,100980.0
wicket,WICKET-4183,6,247.0,3.0,4446.0
wicket,WICKET-4181,2,495.0,3.0,2970.0
wicket,WICKET-4180,20,247.0,3.0,14820.0
wicket,WICKET-4151,2,247.0,3.0,1482.0
wicket,WICKET-4173,2,247.0,3.0,1482.0
wicket,WICKET-3599,15,247.0,3.0,11115.0
wicket,WICKET-3442,17,495.0,3.0,25245.0
wicket,WICKET-4164,22,247.0,3.0,16302.0
wicket,WICKET-3400,4,495.0,3.0,5940.0
wicket,WICKET-4152,2,247.0,3.0,1482.0
wicket,WICKET-4141,69,247.0,3.0,51129.0
wicket,WICKET-4141,100,495.0,3.0,148500.0
wicket,WICKET-4141,100,495.0,3.0,148500.0
wicket,WICKET-4141,25,247.0,3.0,18525.0
wicket,WICKET-4126,2,495.0,3.0,2970.0
wicket,WICKET-4126,2,495.0,3.0,2970.0
wicket,WICKET-4121,11,5.0,3.0,165.0
wicket,WICKET-3088,4,247.0,3.0,2964.0
wicket,WICKET-3088,4,247.0,3.0,2964.0
wicket,WICKET-4123,66,247.0,3.0,48906.0
wicket,WICKET-4119,2,247.0,3.0,1482.0
wicket,WICKET-4112,39,247.0,3.0,28899.0
wicket,WICKET-4109,6,5.0,3.0,90.0
wicket,WICKET-4105,43,247.0,3.0,31863.0
wicket,WICKET-4093,5,247.0,3.0,3705.0
wicket,WICKET-4102,78,495.0,3.0,115830.0
wicket,WICKET-4092,27,247.0,3.0,20007.0
wicket,WICKET-4092,23,247.0,3.0,17043.0
wicket,WICKET-4092,6,247.0,3.0,4446.0
wicket,WICKET-4081,16,495.0,3.0,23760.0
wicket,WICKET-4075,52,495.0,3.0,77220.0
wicket,WICKET-4073,4,247.0,3.0,2964.0
wicket,WICKET-4073,15,495.0,3.0,22275.0
wicket,WICKET-4070,4,495.0,3.0,5940.0
wicket,WICKET-4072,50,495.0,3.0,74250.0
wicket,WICKET-3977,22,495.0,3.0,32670.0
wicket,WICKET-4059,2,495.0,3.0,2970.0
wicket,WICKET-3526,4,56.0,3.0,672.0
wicket,WICKET-4054,1,28.0,3.0,84.0
wicket,WICKET-4051,6,56.0,3.0,1008.0
wicket,WICKET-4053,6,56.0,3.0,1008.0
wicket,WICKET-4048,9,495.0,3.0,13365.0
wicket,WICKET-4004,77,247.0,3.0,57057.0
wicket,WICKET-3991,10,247.0,3.0,7410.0
wicket,WICKET-3991,18,247.0,3.0,13338.0
wicket,WICKET-4010,11,247.0,3.0,8151.0
wicket,WICKET-3982,7,28.0,3.0,588.0
wicket,WICKET-4016,30,247.0,3.0,22230.0
wicket,WICKET-4038,15,247.0,3.0,11115.0
wicket,WICKET-4038,6,247.0,3.0,4446.0
wicket,WICKET-4032,7,0.0,3.0,0.0
wicket,WICKET-4032,66,0.0,3.0,0.0
wicket,WICKET-4032,12,0.0,3.0,0.0
wicket,WICKET-4031,4,247.0,3.0,2964.0
wicket,WICKET-4020,14,56.0,3.0,2352.0
wicket,WICKET-4025,11,247.0,3.0,8151.0
wicket,WICKET-4009,61,247.0,3.0,45201.0
wicket,WICKET-4012,17,247.0,3.0,12597.0
wicket,WICKET-3847,6,247.0,3.0,4446.0
wicket,WICKET-3761,16,247.0,3.0,11856.0
wicket,WICKET-3965,10,247.0,3.0,7410.0
wicket,WICKET-3965,14,247.0,3.0,10374.0
wicket,WICKET-3820,7,0.0,3.0,0.0
wicket,WICKET-3989,35,37.0,3.0,3885.0
wicket,WICKET-3980,124,247.0,3.0,91884.0
wicket,WICKET-3972,4,247.0,3.0,2964.0
wicket,WICKET-3971,6,247.0,3.0,4446.0
wicket,WICKET-3929,7,0.0,3.0,0.0
wicket,WICKET-3919,13,247.0,3.0,9633.0
wicket,WICKET-3949,12,0.0,3.0,0.0
wicket,WICKET-3917,66,5.0,3.0,990.0
wicket,WICKET-3380,66,5.0,3.0,990.0
wicket,WICKET-3380,2,247.0,3.0,1482.0
wicket,WICKET-3931,14,247.0,3.0,10374.0
wicket,WICKET-3514,131,5.0,3.0,1965.0
wicket,WICKET-3514,17,247.0,3.0,12597.0
wicket,WICKET-3926,14,247.0,3.0,10374.0
wicket,WICKET-3891,34,157.0,3.0,16014.0
wicket,WICKET-3910,339,247.0,3.0,251199.0
wicket,WICKET-3892,96,28.0,3.0,8064.0
wicket,WICKET-3892,3,247.0,3.0,2223.0
wicket,WICKET-3918,9,37.0,3.0,999.0
wicket,WICKET-3918,11,37.0,3.0,1221.0
wicket,WICKET-3913,21,247.0,3.0,15561.0
wicket,WICKET-3912,2,247.0,3.0,1482.0
wicket,WICKET-3908,70,247.0,3.0,51870.0
wicket,WICKET-3909,11,247.0,3.0,8151.0
wicket,WICKET-3900,37,247.0,3.0,27417.0
wicket,WICKET-3897,14,247.0,3.0,10374.0
wicket,WICKET-3896,6,247.0,3.0,4446.0
wicket,WICKET-3890,33,247.0,3.0,24453.0
wicket,WICKET-3876,2,247.0,3.0,1482.0
wicket,WICKET-3876,334,247.0,3.0,247494.0
wicket,WICKET-3885,1,247.0,3.0,741.0
wicket,WICKET-3875,12,247.0,3.0,8892.0
wicket,WICKET-3880,2,247.0,3.0,1482.0
wicket,WICKET-3842,57,0.0,3.0,0.0
wicket,WICKET-3868,4,0.0,3.0,0.0
wicket,WICKET-3727,6,0.0,3.0,0.0
wicket,WICKET-3816,34,247.0,3.0,25194.0
wicket,WICKET-3816,2,28.0,3.0,168.0
wicket,WICKET-3871,13,37.0,3.0,1443.0
wicket,WICKET-3841,11,56.0,3.0,1848.0
wicket,WICKET-3870,11,247.0,3.0,8151.0
wicket,WICKET-3833,20,157.0,3.0,9420.0
wicket,WICKET-3855,2,247.0,3.0,1482.0
wicket,WICKET-3851,8,247.0,3.0,5928.0
wicket,WICKET-3851,58,247.0,3.0,42978.0
wicket,WICKET-3832,9,37.0,3.0,999.0
wicket,WICKET-3840,32,246.0,3.0,23616.0
wicket,WICKET-3838,23,247.0,3.0,17043.0
wicket,WICKET-3836,4,247.0,3.0,2964.0
wicket,WICKET-3827,5,495.0,3.0,7425.0
wicket,WICKET-3818,46,157.0,3.0,21666.0
wicket,WICKET-3615,10,52.0,3.0,1560.0
wicket,WICKET-3717,4,247.0,3.0,2964.0
wicket,WICKET-3812,37,157.0,3.0,17427.0
wicket,WICKET-3812,13,157.0,3.0,6123.0
wicket,WICKET-3814,2,56.0,3.0,336.0
wicket,WICKET-3719,14,157.0,3.0,6594.0
wicket,WICKET-3719,7,247.0,3.0,5187.0
wicket,WICKET-3719,2,247.0,3.0,1482.0
wicket,WICKET-3719,2,157.0,3.0,942.0
wicket,WICKET-3449,19,0.0,3.0,0.0
wicket,WICKET-3793,14,28.0,3.0,1176.0
wicket,WICKET-3702,2,247.0,3.0,1482.0
wicket,WICKET-3702,4,247.0,3.0,2964.0
wicket,WICKET-3702,26,495.0,3.0,38610.0
wicket,WICKET-3702,10,495.0,3.0,14850.0
wicket,WICKET-3702,30,495.0,3.0,44550.0
wicket,WICKET-3702,95,495.0,3.0,141075.0
wicket,WICKET-3702,7,247.0,3.0,5187.0
wicket,WICKET-3764,2,247.0,3.0,1482.0
wicket,WICKET-3764,4,495.0,3.0,5940.0
wicket,WICKET-3779,5,246.0,3.0,3690.0
wicket,WICKET-3766,17,0.0,3.0,0.0
wicket,WICKET-3752,9,495.0,3.0,13365.0
wicket,WICKET-3725,2,157.0,3.0,942.0
wicket,WICKET-3767,10,495.0,3.0,14850.0
wicket,WICKET-3758,2,495.0,3.0,2970.0
wicket,WICKET-3762,2,495.0,3.0,2970.0
wicket,WICKET-3755,4,37.0,3.0,444.0
wicket,WICKET-3740,2,247.0,3.0,1482.0
wicket,WICKET-3740,12,495.0,3.0,17820.0
wicket,WICKET-3471,2,0.0,3.0,0.0
wicket,WICKET-3649,1,247.0,3.0,741.0
wicket,WICKET-3711,11,0.0,3.0,0.0
wicket,WICKET-3745,8,495.0,3.0,11880.0
wicket,WICKET-3739,34,246.0,3.0,25092.0
wicket,WICKET-3739,19,246.0,3.0,14022.0
wicket,WICKET-3617,3,247.0,3.0,2223.0
wicket,WICKET-3520,2,0.0,3.0,0.0
wicket,WICKET-3562,4,247.0,3.0,2964.0
wicket,WICKET-3562,62,56.0,3.0,10416.0
wicket,WICKET-3562,12,56.0,3.0,2016.0
wicket,WICKET-3562,14,56.0,3.0,2352.0
wicket,WICKET-3721,2,247.0,3.0,1482.0
wicket,WICKET-3736,11,247.0,3.0,8151.0
wicket,WICKET-3730,6,247.0,3.0,4446.0
wicket,WICKET-3730,7,247.0,3.0,5187.0
wicket,WICKET-3731,7,247.0,3.0,5187.0
wicket,WICKET-3731,19,247.0,3.0,14079.0
wicket,WICKET-3194,96,56.0,3.0,16128.0
wicket,WICKET-3690,14,247.0,3.0,10374.0
wicket,WICKET-3566,17,28.0,3.0,1428.0
wicket,WICKET-3700,4,247.0,3.0,2964.0
wicket,WICKET-3698,8,247.0,3.0,5928.0
wicket,WICKET-3675,18,247.0,3.0,13338.0
wicket,WICKET-3675,4,247.0,3.0,2964.0
wicket,WICKET-3691,35,247.0,3.0,25935.0
wicket,WICKET-3688,2,247.0,3.0,1482.0
wicket,WICKET-3328,22,246.0,3.0,16236.0
wicket,WICKET-3663,2,247.0,3.0,1482.0
wicket,WICKET-3665,7,247.0,3.0,5187.0
wicket,WICKET-3648,55,247.0,3.0,40755.0
wicket,WICKET-3648,35,247.0,3.0,25935.0
wicket,WICKET-3500,55,0.0,3.0,0.0
wicket,WICKET-3598,114,247.0,3.0,84474.0
wicket,WICKET-3647,16,37.0,3.0,1776.0
wicket,WICKET-3473,14,0.0,3.0,0.0
wicket,WICKET-3473,20,246.0,3.0,14760.0
wicket,WICKET-3641,2,37.0,3.0,222.0
wicket,WICKET-3641,8,37.0,3.0,888.0
wicket,WICKET-3641,10,247.0,3.0,7410.0
wicket,WICKET-3470,2,247.0,3.0,1482.0
wicket,WICKET-3470,10,247.0,3.0,7410.0
wicket,WICKET-3563,36,0.0,3.0,0.0
wicket,WICKET-3621,7,247.0,3.0,5187.0
wicket,WICKET-3620,10,28.0,3.0,840.0
wicket,WICKET-3569,3,56.0,3.0,504.0
wicket,WICKET-3611,7,247.0,3.0,5187.0
wicket,WICKET-3606,5,0.0,3.0,0.0
wicket,WICKET-3586,2,52.0,3.0,312.0
wicket,WICKET-3575,4,0.0,3.0,0.0
wicket,WICKET-3588,33,247.0,3.0,24453.0
wicket,WICKET-3587,3,0.0,3.0,0.0
wicket,WICKET-3511,92,247.0,3.0,68172.0
wicket,WICKET-3548,9,0.0,3.0,0.0
wicket,WICKET-3548,41,246.0,3.0,30258.0
wicket,WICKET-3519,2,246.0,3.0,1476.0
wicket,WICKET-3560,2,247.0,3.0,1482.0
wicket,WICKET-3560,3,495.0,3.0,4455.0
wicket,WICKET-3218,5,495.0,3.0,7425.0
wicket,WICKET-3218,17,495.0,3.0,25245.0
wicket,WICKET-3556,9,247.0,3.0,6669.0
wicket,WICKET-3503,4,0.0,3.0,0.0
wicket,WICKET-3503,9,246.0,3.0,6642.0
wicket,WICKET-3547,2,247.0,3.0,1482.0
wicket,WICKET-3544,7,247.0,3.0,5187.0
wicket,WICKET-3486,2,495.0,3.0,2970.0
wicket,WICKET-3506,29,495.0,3.0,43065.0
wicket,WICKET-3492,32,247.0,3.0,23712.0
wicket,WICKET-3483,3,247.0,3.0,2223.0
wicket,WICKET-3469,9,0.0,3.0,0.0
wicket,WICKET-3187,55,247.0,3.0,40755.0
wicket,WICKET-3187,30,28.0,3.0,2520.0
wicket,WICKET-3455,1,246.0,3.0,738.0
wicket,WICKET-3454,16,157.0,3.0,7536.0
wicket,WICKET-3454,5,157.0,3.0,2355.0
wicket,WICKET-3318,22,246.0,3.0,16236.0
wicket,WICKET-3298,15,247.0,3.0,11115.0
wicket,WICKET-3298,17,495.0,3.0,25245.0
wicket,WICKET-3406,31,495.0,3.0,46035.0
wicket,WICKET-3415,3,495.0,3.0,4455.0
wicket,WICKET-3415,12,495.0,3.0,17820.0
wicket,WICKET-3413,6,0.0,3.0,0.0
wicket,WICKET-3361,20,0.0,3.0,0.0
wicket,WICKET-3412,4,247.0,3.0,2964.0
wicket,WICKET-3339,63,28.0,3.0,5292.0
wicket,WICKET-3339,7,247.0,3.0,5187.0
wicket,WICKET-3437,59,246.0,3.0,43542.0
wicket,WICKET-3425,5,495.0,3.0,7425.0
wicket,WICKET-3405,3,495.0,3.0,4455.0
wicket,WICKET-3427,2,495.0,3.0,2970.0
wicket,WICKET-3428,4,495.0,3.0,5940.0
wicket,WICKET-3407,43,247.0,3.0,31863.0
wicket,WICKET-3407,2,495.0,3.0,2970.0
wicket,WICKET-3399,6,495.0,3.0,8910.0
wicket,WICKET-3388,4,495.0,3.0,5940.0
wicket,WICKET-3378,5,247.0,3.0,3705.0
wicket,WICKET-3135,6,0.0,3.0,0.0
wicket,WICKET-3135,61,0.0,3.0,0.0
wicket,WICKET-3363,3,495.0,3.0,4455.0
wicket,WICKET-3363,37,247.0,3.0,27417.0
wicket,WICKET-3359,7,157.0,3.0,3297.0
wicket,WICKET-3307,47,0.0,3.0,0.0
wicket,WICKET-3330,24,28.0,3.0,2016.0
wicket,WICKET-3330,2,247.0,3.0,1482.0
wicket,WICKET-3329,2,247.0,3.0,1482.0
wicket,WICKET-3331,2,247.0,3.0,1482.0
wicket,WICKET-3336,40,157.0,3.0,18840.0
wicket,WICKET-3321,4,0.0,3.0,0.0
wicket,WICKET-3319,2,0.0,3.0,0.0
wicket,WICKET-3309,12,0.0,3.0,0.0
wicket,WICKET-3301,13,495.0,3.0,19305.0
wicket,WICKET-3302,60,246.0,3.0,44280.0
wicket,WICKET-3272,34,28.0,3.0,2856.0
wicket,WICKET-3272,16,247.0,3.0,11856.0
wicket,WICKET-3297,8,247.0,3.0,5928.0
wicket,WICKET-3287,28,157.0,3.0,13188.0
wicket,WICKET-3279,2,247.0,3.0,1482.0
wicket,WICKET-3278,17,247.0,3.0,12597.0
wicket,WICKET-3280,121,247.0,3.0,89661.0
wicket,WICKET-3222,11,157.0,3.0,5181.0
wicket,WICKET-3270,32,247.0,3.0,23712.0
wicket,WICKET-3267,5,247.0,3.0,3705.0
wicket,WICKET-3202,32,0.0,3.0,0.0
wicket,WICKET-3239,5,247.0,3.0,3705.0
wicket,WICKET-3212,1,247.0,3.0,741.0
wicket,WICKET-3181,81,246.0,3.0,59778.0
wicket,WICKET-3197,15,157.0,3.0,7065.0
wicket,WICKET-3197,18,157.0,3.0,8478.0
wicket,WICKET-3164,48,0.0,3.0,0.0
wicket,WICKET-3168,3,247.0,3.0,2223.0
wicket,WICKET-3178,8,495.0,3.0,11880.0
wicket,WICKET-3166,30,246.0,3.0,22140.0
wicket,WICKET-3166,27,246.0,3.0,19926.0
wicket,WICKET-3166,29,246.0,3.0,21402.0
wicket,WICKET-3174,2,246.0,3.0,1476.0
wicket,WICKET-2903,33,0.0,3.0,0.0
wicket,WICKET-3114,7,495.0,3.0,10395.0
wicket,WICKET-3114,3,247.0,3.0,2223.0
wicket,WICKET-3114,4,495.0,3.0,5940.0
wicket,WICKET-3161,48,495.0,3.0,71280.0
wicket,WICKET-3161,16,56.0,3.0,2688.0
wicket,WICKET-3161,10,56.0,3.0,1680.0
wicket,WICKET-3161,2,56.0,3.0,336.0
wicket,WICKET-3161,3,56.0,3.0,504.0
wicket,WICKET-3141,2,0.0,3.0,0.0
wicket,WICKET-3143,64,247.0,3.0,47424.0
wicket,WICKET-3143,35,495.0,3.0,51975.0
wicket,WICKET-3119,1,246.0,3.0,738.0
wicket,WICKET-3123,1,247.0,3.0,741.0
wicket,WICKET-3098,4,246.0,3.0,2952.0
wicket,WICKET-3086,18,495.0,3.0,26730.0
wicket,WICKET-3086,2,495.0,3.0,2970.0
wicket,WICKET-3086,23,495.0,3.0,34155.0
wicket,WICKET-3086,23,56.0,3.0,3864.0
wicket,WICKET-3079,221,495.0,3.0,328185.0
wicket,WICKET-3084,42,246.0,3.0,30996.0
wicket,WICKET-3101,2,247.0,3.0,1482.0
wicket,WICKET-2888,44,0.0,3.0,0.0
wicket,WICKET-2888,9,0.0,3.0,0.0
wicket,WICKET-3087,4,0.0,3.0,0.0
wicket,WICKET-3083,2,246.0,3.0,1476.0
wicket,WICKET-3078,36,247.0,3.0,26676.0
wicket,WICKET-3076,5,0.0,3.0,0.0
wicket,WICKET-3074,9,0.0,3.0,0.0
wicket,WICKET-3053,43,247.0,3.0,31863.0
wicket,WICKET-3067,18,247.0,3.0,13338.0
wicket,WICKET-3065,1,247.0,3.0,741.0
wicket,WICKET-3058,33,56.0,3.0,5544.0
wicket,WICKET-3057,76,0.0,3.0,0.0
wicket,WICKET-3048,4,247.0,3.0,2964.0
wicket,WICKET-3048,6,247.0,3.0,4446.0
wicket,WICKET-3048,8,247.0,3.0,5928.0
wicket,WICKET-3048,11,56.0,3.0,1848.0
wicket,WICKET-3048,4,56.0,3.0,672.0
wicket,WICKET-2996,10,495.0,3.0,14850.0
wicket,WICKET-2932,2,495.0,3.0,2970.0
wicket,WICKET-2931,15,246.0,3.0,11070.0
